location,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
20610.0,10.952125,19.9713,9.140307,-0.851422,25.449633,-0.72513825,5.281541,2.1590917,8.645721,-1.4754759
21001.0,7.7392,16.477613,5.8324614,-2.2003567,24.355373,-0.75709474,5.224266,1.5133435,5.8601294,-1.3015274
21002.0,10.617183,19.565613,8.742838,-0.70836073,25.523321,-0.4759143,4.947101,2.356417,8.396939,-1.1842172
21003.0,7.5696664,17.081625,6.237168,-2.2934918,24.467329,-0.4272379,4.9973855,1.174964,5.7363386,-1.028455
21004.0,8.18365,17.425327,6.356217,-1.795222,24.437222,-0.54494905,5.4538226,1.1845417,6.392953,-0.9199925
21005.0,7.613281,16.995794,6.3864098,-2.1903632,24.551971,-0.5233704,5.110152,1.1943151,5.71196,-1.1053977
21006.0,10.142839,19.352911,7.2664404,-1.3130277,24.483547,-0.80465925,5.3994365,1.9008389,8.192973,-0.960556
21101.0,8.832762,17.99904,6.2566175,-1.273848,24.524572,-0.123427525,5.065559,1.6426829,6.8673153,-0.4050709
21102.0,11.228292,19.566133,9.468456,-1.4498622,25.291115,-1.0107687,5.0936036,2.6394403,9.281617,-1.7368491
21103.0,7.8697295,16.44258,6.4668827,-2.1118,24.66712,-0.53036684,5.154534,1.5834125,6.1126747,-1.0544727
21104.0,10.829138,19.847141,9.292319,-0.67759264,25.708218,-0.7026281,5.29882,2.3151312,8.2993765,-1.3553973
21105.0,10.776979,19.824333,9.160676,-0.7293873,25.58104,-0.67595154,5.1875267,2.193555,8.360469,-1.3176175
21106.0,7.7028966,16.509014,5.8934894,-2.3014016,24.495192,-1.2060533,5.57527,1.2588909,5.8761544,-1.3507826
21107.0,8.176746,16.786531,5.6769137,-2.2078476,24.43693,-0.603622,5.3714166,1.4612648,6.233091,-0.5135477
21108.0,10.929463,19.73097,8.800628,-2.009551,24.476206,-0.5699787,5.1728206,1.9021784,8.731234,-1.5253005
21109.0,9.90049,19.299156,7.1210203,-0.8669634,24.469091,-0.7698286,5.349154,1.3220859,7.380864,-0.7094333
21110.0,9.867533,19.432735,7.512015,-0.60963434,24.125267,-0.8470054,5.4377527,0.7381682,7.321215,-0.7941386
21111.0,7.893842,16.51319,5.749587,-2.3130229,24.531378,-1.1013155,5.5784864,1.4681106,5.990688,-1.2288977
21112.0,8.374781,17.607273,6.5803947,-1.7751552,24.334211,-0.7022927,5.508544,1.1558619,6.5427804,-1.1069231
21113.0,7.5302477,17.133781,5.7778926,-2.4997137,24.597647,-0.5335209,5.548909,1.0516967,5.8568597,-0.8253849
21114.0,8.124082,16.664757,5.9628334,-2.2286909,24.655245,-1.1574628,5.559276,1.3639802,5.9010015,-0.95020705
21115.0,7.6924543,16.705227,5.712005,-2.0353117,24.480997,-0.8157954,5.4969864,1.4856377,6.055661,-1.5716698
21116.0,10.700806,19.747154,9.150046,-0.72887564,25.606472,-0.64380515,5.168746,2.1994374,8.310603,-1.2493992
21701.0,8.0896225,17.42263,6.6370745,-2.2587922,24.098625,-0.38913313,5.04972,1.7487259,6.538004,-1.1285207
21702.0,10.7787695,19.60902,8.735293,-1.9954553,24.440014,-0.5765149,5.041813,1.9125726,8.679323,-1.3533973
21703.0,7.704059,16.832714,5.9981294,-2.6507568,24.525349,-0.6879553,5.452635,1.4838723,6.1341243,-1.6482029
21704.0,9.326759,18.162468,6.9092283,-1.5181279,24.842684,-0.65758556,5.374013,1.7578961,6.990286,-0.6020449
21705.0,8.914375,18.241678,5.779268,-1.4088248,24.076498,-0.003961331,5.327913,1.7444581,6.5921264,0.07765843
21707.0,10.13573,19.167753,8.265487,-1.7999507,24.302277,-0.6475398,4.6318097,1.9806832,8.321413,-0.8706275
21708.0,9.918365,18.978317,8.039688,-1.628945,24.099436,-0.7971066,4.1610155,1.9894838,8.277907,-0.5283147
21709.0,7.8800135,17.000393,6.7273226,-2.5161908,24.211222,-0.63683313,4.9705763,1.6429738,6.194194,-1.6733084
21801.0,9.617007,18.668148,7.1175947,-0.6870732,25.066628,-0.035932947,4.7128158,1.9308745,7.610487,-0.7152143
21802.0,8.9179125,18.230476,5.7772217,-1.4057542,24.09207,-0.03079651,5.3369727,1.7466928,6.5921435,0.049792547
21803.0,8.017211,17.372961,5.670935,-1.803266,24.110056,-0.4142811,5.355314,1.1426302,6.319584,-0.22888838
21804.0,7.695086,16.763151,6.318077,-2.5083282,24.441347,-1.0307614,5.3354287,1.6575015,6.093062,-1.6955092
21805.0,8.265739,16.762915,5.658578,-2.1928778,24.42465,-0.6610024,5.388907,1.4931004,6.2520127,-0.49842277
21806.0,7.409082,16.62719,5.9743347,-2.2435124,24.131601,-1.069147,5.407281,1.5925198,5.7214713,-1.0434775
21807.0,8.199454,16.684319,6.6864586,-2.097795,24.382572,-0.26304588,4.884077,1.6766745,6.4035907,-1.0777478
21808.0,7.675712,16.65979,6.32367,-2.6950657,24.505362,-1.0417922,5.2072062,1.6212548,5.9982195,-0.9918713
21809.0,10.075936,19.193329,7.637641,-0.41270384,25.259714,-0.093080856,4.642648,2.0894594,7.8933616,-0.6790229
22301.0,9.854397,19.01345,7.5288296,-1.1298949,24.061165,-0.83136463,3.9525108,1.8887161,8.212232,-0.3034962
22302.0,10.077831,19.432579,6.964561,-0.95112365,24.618242,-0.72829807,5.30253,1.7482485,7.6942625,-0.7750769
31401.0,10.591243,19.499144,8.528437,-0.6920266,25.537912,-0.50086474,4.727095,2.4871054,8.327363,-1.1869767
31402.0,11.683849,20.007051,10.297676,-1.9612472,25.618631,-1.1790928,5.7082186,2.534505,9.560008,-2.4375868
31403.0,7.8321257,16.785479,6.651176,-2.590262,24.328949,-0.68086964,5.047026,1.660175,5.9996796,-1.8244175
31404.0,7.9023204,16.68987,5.728384,-2.2590663,24.587595,-0.9786477,5.604812,1.5352955,6.1364017,-1.6237445
31405.0,10.834774,20.03305,8.496896,-0.23045433,25.799862,-0.7835904,4.5701375,2.4672973,8.01842,-1.2498975
31406.0,9.982209,19.112381,7.4608817,-0.48873952,25.232756,-0.18236373,4.5660152,2.1449986,7.7965403,-0.7187943
31407.0,11.529848,20.317417,9.242011,-1.5374702,25.0366,-1.073502,5.896976,2.1828036,9.499355,-2.1091263
31408.0,7.155229,17.034784,6.094318,-2.3686724,24.521788,-0.6948526,5.5274296,1.1523402,5.8716044,-1.1985303
31409.0,7.713925,16.92589,6.673916,-2.6359255,24.415867,-0.80464476,5.197826,1.5192327,5.996441,-1.9451963
31410.0,8.018187,16.901028,6.2234335,-2.0051165,24.809847,-0.917564,5.444368,1.257469,5.8572507,-1.1763481
31411.0,10.577154,19.730932,9.3976145,-0.87852436,25.47228,-0.6832604,5.6718793,1.6147647,8.021901,-1.7254529
31412.0,7.527744,16.665155,6.0291243,-2.05434,24.855799,-0.8151375,5.494378,1.4827859,5.8319364,-1.0305696
31501.0,9.888361,19.061728,7.295426,-0.3969679,25.087841,-0.02105241,4.683268,1.9780818,7.736658,-0.5266929
31503.0,9.748987,18.79322,7.9845743,-1.9186844,24.19907,-0.6095194,4.5139184,1.9762026,8.04189,-0.7887369
31504.0,10.354552,19.483812,7.925964,-0.38780132,25.437979,-0.32709298,4.6121745,2.264945,7.9638352,-0.88911754
31507.0,7.6177945,16.706585,5.864887,-2.495679,24.934134,-0.8284512,5.2637043,1.4762646,6.1066937,-1.2150359
31509.0,10.74003,19.91593,8.548319,-0.46731794,25.642517,-0.722348,4.7850523,2.3463697,8.068606,-1.2273405
31601.0,10.441657,19.511341,8.109818,-0.39494202,25.512674,-0.3509291,4.595478,2.3531673,8.07171,-0.9613537
31602.0,10.126952,19.529566,7.637749,-0.7706951,24.20609,-0.9982225,5.6921577,1.091864,7.851794,-0.84817296
31603.0,7.783619,16.754162,6.417303,-2.1105924,24.725363,-1.0663186,5.5245266,1.5698416,5.8690124,-1.5355153
31604.0,7.711521,16.93098,6.6788516,-2.6384654,24.366158,-0.9114138,4.954653,1.5838759,6.165761,-1.762765
31901.0,11.73643,20.05703,10.287872,-2.0042217,25.558205,-1.2082391,5.756392,2.4891436,9.60965,-2.5056443
31902.0,10.60824,19.794458,8.256336,-0.51332474,25.566256,-0.6866795,4.7212605,2.3569598,7.9451494,-1.1717193
31903.0,7.773788,16.974905,6.782992,-2.5808764,24.327091,-0.803948,5.112369,1.5743427,6.10473,-1.8838792
31904.0,7.3518476,16.475803,6.0210342,-2.424574,24.477726,-1.2317499,5.5141287,1.6116965,5.8314667,-1.2940897
31905.0,10.126149,19.42304,7.011876,-1.1449039,24.587576,-0.7663537,5.389476,1.8251518,7.857135,-0.8852134
31906.0,9.05546,18.455318,5.8780828,-1.1570729,24.240553,-0.31642824,5.3351436,1.6781092,6.868209,-0.25438598
31907.0,8.403851,16.71616,5.8688054,-2.13491,24.56899,-1.1215361,5.541943,1.405441,6.0550714,-0.7970487
